차예련 25kg 감량 아줌마 됐다 는 말 듣기 싫었다.,할 너무뺐는데?다른걸한건가? 살짝 다른것같기도ㅋㅋ,none,none,차예련이 25kg을 감량했다는 소식을 듣고 싶지 않았다.,할 일이 너무 많습니까? 다른 일을 했습니까? 조금 다른 것 같습니다.
이런 남자였어 하트시그널 시즌2 김현우 질투심 폭발,얼굴 큰 아재가 미인을 얻었네 부자냐,gender,hate,"그런남자였다 하트시그널 시즌2 김현우, 질투 폭발",큰 얼굴을 가진 남자는 미인을 가졌다. 너는 부자 니?
이던 계약해지 43kg 체중 현아의 모든 것이 핫이슈,나도 저나이땐 살짜지면 43키로 나왓다. 저정도 키에. 무슨 자랑이라고 찍어서 올려,others,hate,이던 전속 해지 43kg 체중 현아의 모든 것이 화제다.,그 나이에 말랐다면 몸무게는 43kg이었다. 그 높이에서. 자랑스러운 사진을 찍어서 업로드
복면가왕 동방불패 8연승 하현우 이어 역대 가왕 랭킹 2위,ㅋㅋㅋ복면가왕 레전드 여자가왕은 소향이지,none,none,"복면가수 동방 8연패, 하현우에 이어 역대 가수 순위 2위",ㅋㅋ 복면가왕 전설의 왕은 소향이다
러브스토리 탈모고백 냉부해 고지용 허양임 솔직달콤 비주얼 부부,젝키는싫고 방송욕심은나고~~~,none,hate,러브스토리 탈모 고백 감기 고지용 허양임 솔직 달콤한 비주얼 커플,젝키 싫어하고 방송 욕심이 나~~~
여배우 래퍼 이수역 폭행 경솔 언행 자필사과 사건 영상까지,저게 뭔 잘못이라고 사과문 까지 올려 ㅋㅋㅋ남자라면 아무 화재도 안되고 그냥 묻혔을일이 여자는 숨만 쉬어도 까이네 이러고도 여혐이 아님? ^^,gender,hate,배우 래퍼 이수역 폭행 영상과 무모한 발언과 자필 사과까지,뭔죄냐며 사과글까지 올렸네요 ㅋㅋ 남자였으면 불도 안나고 그냥 묻혔을듯. ^^
공익신고 한서희 탑 이어 비아이와 마약 의혹 YG와 질긴 악연,왜 분위기가 한서희 우쭈주잘했다임? 욕먹어야지너도,none,none,공익신고 한서희 탑 뒤이어 BI와 마약 의혹 YG와 열애,한서희는 왜 이렇게 분위기가 좋았던 걸까? 욕먹어야지
신소율 남자친구 뮤지컬배우 김지철은 누구,둘다듣보 ㅋㅋ그나마 응답말곤 읍써 ㅋㅋ,none,hate,신소율 남자친구 뮤지컬배우 김지철은?,둘다 들어봐 ㅋㅋㅋㅋㅋㅋㅋ
나혼자산다 한국인이 좋아하는 TV 프로그램 3개월 연속 1위,"솔직히 노홍철, 김광규, 장미여관 보컬(이름이 생각 안남) 나올때가 훨 잼났지",none,none,나 혼자 산다 한국인이 가장 좋아하는 TV 프로그램 3개월 연속 1위,"사실 노홍철, 김광규, 로제인 보컬(이름이 기억이 안나)이 나왔을 때 정말 즐거웠다."
고민 많이 했다 슈돌 개리 방송 복귀 아들 하오와 등장,게리가 두명이네??,none,none,많이 걱정했던 개리가 방송에 복귀한 아들 하오와 함께 등장했다.,게리가 2명인가요??
백일의 낭군님 도경수 음소거 눈물 시청자도 울었다 대체불가 연기력,미스터선샤인 보다 더 재밌다.,none,none,백일의 성모님 도경수 벙어리 눈물 시청자도 울고 대체불가 연기력,미스터 션샤인보다 더 재미있습니다.
스케치 정지훈 강신일 죽인 이승주 의심하기 시작했다.,비 연기도 잘하네요. 군대 안갔으면 헐리우드에서 더 유명해졌을수도 있는데. 어려운 환경에서 태어나 항상 열심히 사는 모습이 항상 존경스럽습니다.,none,none,지훈과 강신일을 죽인 이승주를 의심하기 시작했다.,비의 연기도 좋다. 군입대를 하지 않았다면 헐리우드에서 더 유명해졌을 텐데. 어려운 환경에서 태어나 늘 열심히 하는 그를 존경합니다.
경찰 구하라에 상해 혐의 적용 검토 전 남친 전치3주 진단,심하고나쁘죠...얼굴을 그렇게 만들어놓으니 눈에 뵈는게 없었나봐요...,none,hate,"구하라 경찰, 검사 3주 전 전 남자친구 확진 판정",나쁘고 나쁘다.. 그렇게 얼굴을 해서 못본거 같은데..
스티븐 호킹 별세 미드 빅뱅이론 추모한 이유,"장애인이라는 큰 벽을 가지고 자기목표를 정진하고 열심히 산다는게 쉬운일은 아닌데.. 부럽기도 하고, 본 받아야 할 점이네요삼가 고인의 명복을 빕니다",none,none,스티븐 호킹의 죽음은 빅뱅 이론에 대한 찬사,장애인이라는 큰 벽을 안고 부지런히 살아가기란 쉽지 않다. 부럽고 따라해야 할 일이다
박해미 황민과 합의 이혼 강경한 결단에 응원 물결,지혼자 잘먹고 잘살겠다고 남편사고 좀첫다고 바로버리네 어휴,gender,hate,박해미-황민의 힘든 이혼 결정에 지지의 물결,남편이 잘 먹고 잘 살기를 바랍니다.
할리우드 1세대 오순택 별세 편히 잠드소서 추모 물결,삼가 고인의 명복을 빕니다,none,none,"할리우드 1세대 오순택 별세, 조의의 물결",고인의 영혼이 자제하기를
서효림 김수미자 정명호와 12월 22일 결혼 임신 겹경사,여자 서른 넘으면 답없긴 하지 ㅠㅠ 25살 부터 할머니 취급 당함 ㅋㅋ,gender,hate,"서효림-김수미자-정명호, 12월 22일 결혼",여자가 30넘으면 답이없다 ㅠㅠ 25살때부터 할머니 취급을 당했다 ㅋㅋㅋㅋ
인플루엔자 확진 옥주현 엘리자벳 캐스팅 변경 회복 최선,컨디션 관리도 실력이다,none,none,인플루엔자 확인 옥주현·엘리자베스 캐스팅 변경·회복 최고,컨디션 관리도 기술이다.
효리네 민박2 윤아 와플 기계 이어 비장의 무기 공개 장난 아니다.,비민번호468 부르신분 맞죠?,none,none,효리네 민박2 윤아의 와플머신과 비밀병기가 공개됐다 농담이 아니다.,당신이 비자 번호 468로 전화한 사람 맞죠?
이민호 측근 수지와 재결합 NO 다시 친구로 지내는중,모쏠들 천국인가 남녀사이에 친구가 없긴뭐가없어 니들핸드폰에는 이성전화번호하나도없냐?남사친 여사친?남녀사이에 친구가 될수없는경우는 사겼다가 쫑난상태에서는 절대친구가 될수없다가 맞지ㅎㅎ,gender,hate,이민호 측근 수지와의 재회,모두의 천국인가? 남자와 여자 사이에 친구가 없다는 것은 없습니다. 이성의 전화번호가 있습니까?
박명수의 분노 마스크 못 사는 게 말이 되냐 판매자들 국민 도와달라,우한폐렴 초기에 중국에 아양떤답시고 정부 차원에서 마스크 퍼주고 중국놈들은 한국꺼 사간다고 사재기하고 남는 마스크가 있겠냐ㅋㅋㅋㅋ,none,hate,"박명수의 분노 마스크 못 사는 게 말이 되나? 판매자 여러분, 사람들을 도와주세요.",우한폐렴 초기에 정부가 중국에 마스크를 줬는데 중국이 한국산을 사준다고 해서 마스크가 남아있나요?
강아지 키울 시간에 박환희 도넘은 욕설 악플러 공개 처형,가정폭력 피해자한테 그만합시다. 21살은 엄마가 되기에 어렸네요.세상물정도 몰랐을테고요...전남편 하는짓이 완전 ㅇㅇㅊ..힘내세요 이혼잘했어요.마음껏 날아봐요~,none,none,"박환희, 강아지 키우다 욕설 공개처형",가정 폭력 피해자를 대하지 마십시오. 21살은 엄마가 되기에는 너무 어리다. 세상에 대해 몰랐을 텐데... 전남편이 하는 일이 완벽하다.
주상욱 차예련 딸과 함께 행복한 가족사진 눈에서 꿀이 뚝뚝,딸도 엄청 이쁠거 같아요 주차가족도 즐추하세요,none,none,"주상욱 차예련 딸과 행복한 가족사진, 눈에서 꿀이 뚝뚝",딸아이가 무척 이쁠 것 같아요. 주차장도 즐겨보세요.
정준영 재판 참석 감형 가능성 에 초점 몰카 성폭행 병합 요청,♨ 그래도 반성 한거 같은데 그냥 넘어가든가 ..,none,none,정준영 재판 출석 형량 감형 가능성 주목 몰래카메라 성폭행 합산 요구,♨ 반성한 것 같지만 그냥 넘어가요..
윤서빈 프로듀스101 하차 투표란도 막혔다.,담배피던걸로 데뷔길을막냐 담배안피던애들없을텐데,others,hate,윤서빈의 프로듀스 101 하차 투표도 차단됐다.,흡연이 데뷔 경로를 가로막는가? 흡연자는 없어야 합니다.
싸이 소속사 P NATION 설립 첫 가수 제시 아이돌 준비 중,근데 어차피 남돌 방탄빼면 다 미세먼지들 수준들이고 여돌 트와이스 빼면 라면스프 부스러기 수준들인데 왜 굳이 창업을..? 싸이나 되는 사람이 굳이..?,none,hate,"싸이의 소속사 피네이션(P NATION)이 설립되고, 첫 번째 가수 제시가 아이돌을 준비하고 있다.","하지만 어쨌든 방탄 남자 아이돌 빼고 다 미세먼지 수준이고, 트와이스 빼고 여자 아이돌들은 라면국물 수준이다. 싸구려 사람이라면..?"
배윤경 회사 퇴사 후 연기자의 길 진짜 하고 싶은 일 하기 위해,경리잘하게 생겼구만,others,hate,배윤경 퇴사 후 내가 정말 하고 싶은 일을 하는 것이 배우의 길이다.,나는 꽤 좋아 보인다
임지연 곽시양 양측 열애설 사실 무근 친한 동료일 뿐,드라마에서 보면 비는 애정씬은 진짜못하고 어설픔 곽시양은 눈빛부터달라지던데.. 집에 처자식생각나서그런가.. 임지연은 그래도 연기곧잘하더만 연기하는거보면 임지연만 아내연기하고 비는 그냥 아는지인대하듯이함,none,hate,"임지연 곽시양 열애설, 그냥 친한 동료 사이","극 중 비의 러브신은 현실이 아니고 곽시양의 눈빛은 다르다.. 집에 있는 아내와 아이들을 기억하기 때문이다. 임지연은 여전히 연기를 잘하지만 그녀의 연기를 보면 , 임지연만이 아내 역을 하고 비는 그저 아는 사이일 뿐이다."
영수증2 도경완 아내 장윤정의 진심에 눈물 펑펑,장윤정 그냥 재수없는타입 여자가 억세고 드세보인다 도경한 깨갱거리며살것같다,gender,hate,영수증2 도경완 아내 장윤정 눈물에 진심,장윤정은 그냥 운이 없는 타입이고 강인하고 위엄이 있어 보인다.
연애의 맛2 오창석 이채은 야구장서 정식 커플선언,꾸준하게 비추누른분들 누구 팬들인지 아주 티나죠...ㅋㅋㅋ,others,hate,"연애의 맛2 오창석, 이채은 야구장 공식 커플 선언",꾸준히 빛을 꾹꾹 눌러주시는 팬분들은 누군지 너무 뻔해요..ㅋㅋㅋㅋ
당신 장화사야 나인룸 김해숙 김희선 옥중 편지에 위기,"김희선, 연기 안 돼.",none,hate,"너, 장화, 인나인룸, 김해숙, 김희선, 그리고 감옥에서 온 편지","김희선, 연기 못한다."
뉴스데스크 승리 2015년 직접 성매매 최종훈 유치장 대기,나이가 많지도 않은데 더럽게 사업하는건 어디서 배웠나... 양현석한테 배웠나?,others,hate,2015년 최종훈의 성매매 알선을 기다리는 승리의 뉴스데스크,그렇게 늙지도 않은데 더러운 장사를 어디서 배웠어.. 양현석한테 배웠어?
이시영 모유비누가 논란 나혼자 섭섭합니다.,이거 미투에 대한 반발로 한 말이구만. 여자가 남자에게 성희롱해도 되냐는. 이시영은 아줌마고 승리는 결혼안한 총각인데. 이렇게 뭐든지 삐딱하게 보면 그렇게 보이는것임,gender,hate,"이시영 모유수유비누 논란, 스스로에게 미안하다.","#MeToo 에 대한 반응으로 말한 것입니다. 여자가 남자를 성희롱할 수 있나요? 이시영은 고모, 승리는 미혼 독신이다. 삐뚤삐뚤하게 보면 그런 모양입니다."
정미애 다이어트 근황 보니 85kg 66사이즈로 변신,태클이 아니고 ..66사이즈는 아닌것같은데요? 아직77인것같은데??,none,hate,정미애의 다이어트 모습을 보고 85kg과 66으로 사이즈를 바꿨다.,태클도 아니고 사이즈 66도 아닌거 같은데요? 아직 77인거 같은데??
블랙핑크 제니 11월 솔로 데뷔 독보적 매력 대공개,헐...너무좋다!!제니 너무 매력적이야ㅠㅠ,none,none,"블랙핑크 제니, 11월 솔로 데뷔, 독보적인 매력 공개",헐... 너무 좋다!! 제니 너무 매력적이야 ㅠㅠ
지진희만 아니길 반전 미스티 시청자들 충격,여주가 김남주만 아니었어도 봤을 텐데,others,hate,반전 미스티 시청자들은 지진희 뿐만이 아니라는 사실에 충격을 받았다.,김남주가 아니었다면 여주인공을 보았을 것이다.
어벤져스 엔드게임 4시간30분만 100만 돌파는 허수,그리 기대했는데.. 사실 짜증남 아직까지.. 대체 그많은 캐리터들 ㅜ 골고루 분배도 안되고 뭐지? 하다 끝남..결국 타노스가 최강이었던거? 스포죄송합니다만 저처럼 기대넘하고보믄 안될것같은..,none,none,어벤져스 엔드게임 100만 돌파 4시간 30분은 허수,정말 기대했는데.. 사실 짜증나네요. 그래도.. 캐릭터가 너무 많아 ㅜㅜ 고르게 분포가 안되는데 뭔데? 끝났다.. 역시 타노스가 최강자였나? 스포일러가 있어서 죄송합니다만 가성비는 아닌것 같네요..
미스터트롯 임영웅 본선 3차 진 등극 노지훈 고재근 탈락,김수찬이 훨씬 잘했음 트롯에 어울리는 사람을 점수 잘 주고있음 심사에 문제 드러남,none,none,트로트 임영웅 결승 3차전 노지훈·고재근 탈락,김수찬이 더 잘했다. 트로트에 어울리는 사람들에게 좋은 점수를 주었다. 판결문에서 드러난 문제점.
전지적 참견 시점 세븐틴 매니저 신뢰하는 멤버 승관 불안한 멤버 민규,세븐틴 매니저 3명이에요 그리고 저 분은 신입이라서 혼자 나온거지 원래는 3명임 거기다가 한 번 음악방송 나가면 30-40명 정도 스탭 붙음,none,none,전지적 간섭 포인트 세븐틴 매니저 든든한 멤버 승관 불안한 멤버 민규,세븐틴의 매니저는 3명이다. 그리고 신인이라 혼자 나왔다. 원래는 3명이었다. 그리고 한번 음악방송에 나가면 스태프가 30~40명 정도 있었어요.
엄태웅 윤혜진 딸 엄지온 벌써 초등학생 징그럽게 커버렸네,그 징그럽단게 니가 쓴 그 의미로 보이냐 ㅉㅉ,none,hate,"엄태웅, 윤혜진 딸 엄지온, 벌써 초등학교 1학년 때 오싹하게 성장",그 역겨운 것이 당신이 쓴 것과 같습니까?
처음이자 마지막 동반출연 아는 형님 현아 던 4년 열애사 다 털었다.,상당히 징그러운 성ㅡㅣ괴세요 ^^;;,none,hate,처음이자 마지막으로 함께한 배우 현아가 지인인 현아의 4년 열애를 폭로했다.,참 역겨운 성 ㅡㅣ대단하시네요 ^^;;
런닝맨 라이언 레이놀즈 빛나는 활약 유재석 김종국 벌칙,왜 유재석에게는 얼굴에 케익폭탄인가 그 벌칙 안하는거지?,none,none,런닝맨 라이언 레이놀즈 빛나는 퍼포먼스 유재석 김종국 페널티킥,유재석이 얼굴에 케이크 폭탄을 바르거나 벌을주지 않는 이유는 무엇입니까?
류현경 박성훈 공개연애 4년차 애정전선 이상무 의지 많이 된다.,아뭐야 고래...... 조와햇엇는데 이제안조와해야지!,none,none,"류현경, 박성훈, 이상무 공개 열애 4년차, 러브 프런트",오 고래상어... 떨렸는데 이제 쉬어야지!
24kg 감량 하재숙 악플 살 외모로 인생 노력 폄하 말라,그래도 더 빼야죠....,others,hate,24kg 감량 하재석 인생의 노력을 악성댓글로 얕보지마라,아직 더 잡아야하는데...
나 혼자 산다 기안84 이성우 웃음 감동 일상으로 금 예능 1위,이성우는 재미없어안보고 기안나와서 재밌게봄ㅋㅋ,none,none,나혼자 산다 기안84 이성우 웃음 감동 데일리 골드 예능 1위,이성우 재미없어요 안보고 재밌어요 ㅋㅋ
한밤 서효림 김수미 며느리 되던 날 특급 하객 미소 만발,시엄마랑결혼한건가했어 시엄마가 너무 쎄다 너무 내놓지 말고3년살아봐라 귀머거리 장님 또머하나더있었는데 시짜는 시금치도 안먹는다는데,others,hate,"한밤의 서효림, 김수미 며느리, 만개한 스페셜 게스트 미소",시어머니와 결혼했습니다. 시어머니가 너무 강합니다. 너무 많이 포기하지 마십시오. 3년을 살기 위해 노력하십시오. 귀머거리와 장님이 된 또 다른 딸이 있었습니다.
골목식당 홍탁집 아들 바지사장에서 진짜 사장으로 요리가 재밌다 새출발,ㅋㅋ 작가 소설과 연기자들 연기에 놀아나는꼴이 개꿀쟁이네,none,none,"골목식당 홍탁의 아들, 사장님부터 진짜 사장님까지 요리가 재미있다. 새로운 시작",ㅋㅋ 작가의 소설과 배우들의 연기를 가지고 장난치는 건 미친 짓이다.
28세 요절 아비치 누구 EDM 미래 세계적 DJ,이런 음악하는애들 일찍 죽는거 뻔하지 않나? 온갖 약물 빨아대면서 지가 만든 음악틀어놓고 여자랑 문란하게 비트게 꿍짝 거리다 흥 떨어지니 약 더빨고 더빨다 저 세상가는거지 애도는 무슨 축하한다,others,hate,Avicii NUGU EDM 퓨처 월드 DJ,"이 음악가들은 일찍 죽는 것이 뻔하지 않습니까? 온갖 마약 빨고, 지이가 만든 음악 틀어놓고, 여자랑 뒹굴고, 폭동"
오상진 김소영 임신 중 근황 슬슬 미용실 가라고해서,이쁘게 잘살고 있고만 먼 생트집이야순산하세요,none,none,오상진 김소영 임신,잘살고 있는데 먼 셍트의 집이다. 안전한 아기를 낳으십시오.
류현경 박성훈 공개연애 4년차 애정전선 이상무 의지 많이 된다.,두분 어울리네요,none,none,"류현경, 박성훈, 이상무 공개 열애 4년차, 러브 프런트",둘이 어울리네
열애설 태도논란 비투비 이창섭 정재은 팔짱영상 후폭풍,육성재가아닌게 어디냐ㅠㅠ 이창섭은 노상관 ㅋ,none,none,열애설 태도 논란,육성재 아닌게 어딨어 ㅠㅠ 이창섭은 노상관 ㅋㅋ
나 시집 잘 갔나 봐 박명수 난청 아동에 선행 한수민 도 눈물,유재석씨는 기부안합니꽈~~~~?,none,none,결혼 잘한거 같아요,유재석 기부 안해?
누굴 더 닮았나 동상이몽2 추자현 우효광 아들 첫 공개,똘아이 추자현이네 남자 잡는여자네,gender,hate,동상이몽2 누가 더 닮았나요 손추자현-우효광 아들 첫 공개,"남자를 잡는 여자, 남자주인공 추자현입니다."
나혼자산다 이시언 최우수상 공약 이행 화사 변신 경악,어휴 ....임하룡 선생님 땐 예능이 이렇지 않았는데 그립습니다 임짱,none,none,나혼자 산다 이시언 대상 약속 이행 화사 변신 서프라이즈,어허....임하룡 선생님이였을 때 이런 연예계가 그리워요.
다음 생에는 동시에 태어나요 전참시 이영자 짝사랑 단념,이영자는 먹는거만 하지 왜 또 무리한 설정으로 가는 건지 안타깝다.,none,none,나는 다음 생에도 같은 시기에 태어날 것이다.,이영자는 먹기만 하고 또 무리한 설정을 해서 안타까움을 자아낸다.
유승준 2남2녀 아빠 된다 태어날 쌍둥이 성별 공개,이 미국인색기 누가 궁금하다고 이딴 기사올리나,none,hate,"유승준, 2남 2녀 아빠가 되다, 태어날 쌍둥이 성별 공개",누가 이런 기사를 게시하면서 이 성조기를 궁금해 합니까?
이완 이보미 김태희 비 동생 부부 된다 12월 사랑의 결실,놀지만 말고 연기자할거면 연습좀 해라 핵발연기ㅋㅋ,none,hate,"이완, 이보미, 김태희, 비, 12월 사랑의 결실로 부부가 된다.",놀지 말고 배우가 된다면 좀 연습해.
슈돌 순둥이 까불이 윌리엄 장난기 이 정도였어,지겹이 이프로 그만하자 작가야,none,hate,수줍음 많고 순진한 윌리엄은 장난꾸러기였다.,지루한 IF는 이제 그만 I'm a writer
나혼자 박나래 나래바 박사장의 요리 인생 최대 위기 무슨 일,"크~~ 역시 다니엘헤니~~ 한국 남자들 1패 ~~ 비율부터 남달라,, 한남 김치놈들이랑은 다르네 역시....!",gender,hate,"나홀로 박나래 박사의 요리 인생 최대 위기, 무슨 일이?",크~~ 역시 다니엘 헤니~~ 한국남자들 1위 져요~~ 비율도 다르고 김치찌개랑도 다르구만...!
구하라 23일만에 다시 웃었다 잘 지내고 있어요 응원물결,왠지 쇼 한 느낌...,none,none,구하라 23일 만에 또 웃었습니다 잘 지내요 응원파,쇼같은 느낌...
둥지탈출3 조영구 신재은이 밝힌 현실판SKY캐슬 0 3 영재 예서책상,이유가무엇이든간에 어잿거나 저애가노력한결과라생각함넘마극성이든모든간에 몰해도안되는애가잇고 되는애가잇듯이...쟈도 본인노력도큰듯. 박수보냅니다 정우,none,none,둥지를 탈출 3 조영구와 신재은이 공개하는 SKY 캐슬 0 3 영재 예서 데스크의 리얼리티 버전,"이유야 어찌됐든 그 소녀의 노력의 결과라고 생각한다. 아무리 극단이라 해도 무시하면 안 되는 아이도 있고, 성공한 아이도 있고… 박수를 보내요 정우"
연상연하 배우 부부 불화 속 진실공방 HB엔터 문보미 대표 강제소환 진흙탕 싸움중,팩트는 구혜선은 허언증으로 유명하다는거고 지금 앞뒤가 안맞는 상황ㅎㅎ 예전에 좌뇌가 두배 더크고 유화로 실기봤다는등 거짓말이 습관임. 구혜선 허언증 검색해보셈,others,hate,"배우 문보미 HB엔터테인먼트 대표, 배우 부부의 불화 속에 '진실공방'이 진흙탕 싸움을 벌이고 있다.",사실은 구혜선이 헛소리로 유명해서 지금은 상황이 안 맞아요 ㅋㅋㅋ 예전에 좌뇌 2배 컸는데 유화로 본 거 같은 거짓말 하는 버릇이 있어요. 구혜선의 헛소리
김건모 성폭행 의혹에도 콘서트중 미우새 는 방송여부 확인 중,무슨 김건모가 조폭이냐? 요즘이 어떤 세상인데 업소녀가 싫다는데 성폭행을 해! 업소ㅠ지키는 조폭한테 맞아 뒤진다~ 말 같지도ㅜ않은 개소리 하구 있어! 업소녀가 돈 띁어 내려고 작당한거구만~ 증거나 있나??,gender,hate,김건모의 성폭행 의혹에도 불구하고 콘서트 중 미우버드는 방송 여부를 확인 중이다.,김건모는 어떤 조폭인가? 요즘 세상은 어떤 세상인데 그게 싫으니까 여경을 강간한다! 가게를 지키는 조폭에게 맞고 쫓기고~ 말도안되는 소리 ㅜㅜ 헛소리야! 그 사업가는 단지 돈을 벌려고 했을 뿐입니다. 증거있나요??
마스크 치빈 명백한 폭행 에이스 사과 진실성 없어,거참 살다보면 맞을 수도 있지ㅉㅉ요즘 애들은 진짜 맞아본적이 없나보다 뭐 그리 큰일이라고 저 난리냐;;;;별 것도 아니구만,others,hate,가면 치빈 명백한 폭행 에이스 사과 진정성 없음,"살다보면 맞을 수도 있겠지만, 요즘 애들은 정말 한 번도 맞아본 적이 없는 것 같다."
남자 셋 정혜영 션 판박이 아들들과 찰칵 스웨그 넘치네,연예인 중에 제일 귀감가는 분들입니다존경을 뛰어넘어서 위대하십니다,none,none,"세 소년 정혜영, 션의 일란성 아들과 스웨그 넘쳐",연예인들 사이에서 가장 모범적이다. 그들은 존경을 넘어 위대합니다.
허안나 커플사진 입수 내년1월 결혼 사주선생님 추천,뭐만하면 단독이래 요즘 트랜드냐?,none,none,허안나 커플 사진 획득. 내년 1월 결혼식. 선생님의 주인이 추천합니다.,당신은 싱글일 때 무엇을 합니까? 요즘 트렌드인가요?
황품 최진혁 이엘리야 멱살 잡았다 서슬퍼런 복수 본격 가동,이엘리야 보면 혓바닥만 생각남 ㅠㅠㅠ,none,none,"가엾은 최진혁·엘리야, 목에 걸려 안타까운 복수 본격화",엘리야를 보면 내 혀밖에 생각나지 않는다.
김정은 홍콩여행 중 남편이 찍어준 사진 공개 그래 괜찮아,결혼했으면 여자가 애를 낳고 대를 이어야지 요즘 여자들은 무슨 생각으로 결혼을 하려는지 모르겠다. 남자 등꼴 빼먹을 생각뿐인가?!,gender,hate,"김정은, 남편 홍콩 순방 중 찍은 사진 공개",여자는 결혼 후에 아이를 낳고 대를 이어가야 합니다. 요즘 여자들은 결혼에 대해 어떻게 생각하는지 모르겠다. 그냥 남자의 등을 생략할 생각이야?!
슈돌 엄마 소율 등장 잼잼이 발달 상태는,두돌지났는데 영유검진 첫회차라니 실화냐? 학대아니냐? 대박이다,none,hate,슈돌 엄마 소율 등장으로 잼잼 전개 현황,오랜만인데 아기 검진이 처음이라는 게 사실인가요? 학대입니까? 대박이다
조용필 정우성 김미화 김태리 들도 정상회담 응원,조용필 나대지마라,none,hate,"조용필, 정우성, 김미화, 김태리도 정상회담을 응원하고 있다.",조용필 나한테 말 걸지마
낸시랭 마이애미 근황 몸매 드러나는 올 옐로우 수트,또 이러고 있네,none,none,Nancy Lang Miami의 올 옐로우 슈트는 그녀의 몸을 드러냅니다.,또 이러고 있어
들통날까봐 조마조마 승리 정준영 최종훈 윤 총경 알고 있었다.,저 윤총경 노무현때 사람이라며? 좌파들 처음에는 신나서 승리 물어뜯더니 까보니 자기쪽 사람들 ㅋㅋㅋㅋ,others,hate,잡힐까봐 걱정한 승리 정준영 최종훈 교육감은 알고 있었다.,윤회장은 노무현 시절 사람이었다고? 좌파들은 처음에 신나서 승리를 물어뜯다가 결국 자기 동족이 되어버렸네요 ㅋㅋㅋㅋ
백종원 소유진 막내 딸 완전 아빠 붕어빵 놀랍도록 귀엽다.,넘 귀엽고 예쁘고 단아한 느낌이네요,none,none,"소유진의 막내딸 백종원, 완벽한 아빠 붕어빵의 귀여운 모습이 눈길을 끈다.",너무 귀엽고 이쁘고 고급스럽습니다.
이승기X심은경 궁합 100만 돌파 로맨스 잔혹사 끊었다.,강철비가 100%라면 신과함께는 85%정도 재밌었다. 이거는 어떠냐,none,none,이승기X심은경의 궁합이 100만 로맨스 잔혹성을 돌파했다.,강철 비율이 100%라면 신과의 재미는 85%였다. 이것은 어떤가요
김원희 결혼 14년차에 아이 없는 이유 말할 기회 없었다.,남이사 애가 있든 말든 뭔 상관인데ㅋㅋ 이런 나라에서 애 낳고 싶냐? 난 절대 안 낳을거다.,others,hate,김원희와 결혼 14년차에 아이를 갖지 못한 이유를 말할 기회가 없었다.,낯선 사람에게서 자녀가 있든 없든 그것은 중요하지 않습니다. 이런 나라에서 아이를 낳고 싶습니까? 나는 결코 낳지 않을 것이다
박보영 흉터제거 수술 휴식기 선언,턱은 뭘한건가,none,hate,"박보영, 흉터제거 수술 중단…",턱은 무엇을 했습니까?
나 혼자 산다 다솜 주식부터 위스키까지 반전 일상,남 까는게 일생이구나,none,hate,나혼자 산다 다솜주식부터 위스키까지 일상은 거꾸로,평생이야
이혜경 오 캐롤 공연 중 남편 오정욱 부고 오열 속 발인,삼가 고인의 명복을 빕니다. 좋은 분이셨어요.,none,none,"이혜경, 오캐롤 공연 중 사망, 남편 오정욱 별세",고인의 명복을 빕니다. 당신은 좋은 사람이었습니다.
전원일기 배우 무용수 불타는 청춘 조하나 추억 속 여배우,늘 신선함.게스트 바꿔가면서 식상하지않음.김완선 팬이나 불청에선 민폐녀~늘 방콕하며 다차린음식먹기만해 밉상였음.,gender,hate,과자일기 배우 댄서 조하나 기억에 불타는 청춘 여배우,항상 신선합니다. 나는 손님을 바꾸는 것에 질리지 않는다. 김완선은 팬이거나 불만이 많은 여성이다.
같이 살래요 한지혜 딸 희귀병 아니었다 이상우vs황동주 갈등,큰딸시어머니입은 흰블라우스 어디건지요.,none,none,"한지혜 딸, 희귀병 아니었어 이상우vs황동주 갈등",큰딸 시어머니가 입고 있는 흰 블라우스는 어디에?
이승윤 매니저 강현석 채무관계 인정 당사자 만나 사과할 것,큰액수도 아니고 갚았는데 방송 첨부터 이야기 하던가 뜨고나니 터치는건 뭐야 ~~~참 언론이 무서워 사람 인생 보내는거 순식간이야,none,none,"이승윤 매니저, 강현석, 채무관계 인정한 사람 만나 사과",큰 금액은 아니지만 갚아줬는데 방송될때부터 얘기하고 방송하고 나서 감동이 뭐에요~~~언론 진짜 무서워요.
여친에 피소 김정훈 해명 기회도 놓쳤다 쏟아지는 비난 논란중,남의 인생에 그렇게도 관심이 많냐 젊은 청춘들한테 일어날수 있는 문제다 걍 냅둬라,none,hate,"여자친구 고소당한 김정훈, 해명할 기회 놓쳤다",당신은 다른 사람들의 삶에 그렇게 관심이 있습니까? 젊은이들에게 일어날 수 있는 문제입니다. 내버려 둡니다.
